"distcode","district","commcode","commune","long","lat","type","pop_dens","clinic_id"
"MG21219","Ikalamavony","MG21219050","Solila",46.6171,-21.417,"CSB2",116.355056762695,755
"MG21219","Ikalamavony","MG21219150","Tanamarina Bekisopa",45.8858,-21.645,"CSB2",0.911100804805756,756
"MG21219","Ikalamavony","MG21219130","Tsitondroina",46.2454,-21.2867,"CSB2",2.43724822998047,757
"MG22203","Ambositra","MG22203210","Alakamisy Ambohijato",47.3152,-20.5673,"CSB2",885.051147460938,758
"MG22203","Ambositra","MG22203250","Ambalamanakana",47.1825,-20.7415,"CSB2",224.301116943359,759
"MG22203","Ambositra","MG22203390","Ambatofitorahana",47.1822,-20.8177,"CSB2",361.224426269531,760
"MG22203","Ambositra","MG22203450","Sahatsiho Ambohimanjaka",47.0916,-20.2011,"CSB2",443.688568115234,761
"MG22203","Ambositra","MG22203491","Ambohimitombo I",47.3904,-20.6791,"CSB2",118.919204711914,762
"MG22203","Ambositra","MG22203492","Ambohimitombo II",47.4466,-20.6116,"CSB2",69.2612457275391,763
"MG22203","Ambositra","MG22203030","Ambositra II",47.2624,-20.5186,"CSB2",488.804290771484,766
"MG22203","Ambositra","MG22203090","Andina",47.156,-20.5253,"CSB2",648.53564453125,767
"MG22203","Ambositra","MG22203050","Ankazoambo",47.2356,-20.5709,"CSB2",664.275634765625,768
"MG22203","Ambositra","MG22203410","Antoetra",47.3175,-20.7754,"CSB2",318.323516845703,769
"MG22203","Ambositra","MG22203190","Fahizay",47.3367,-20.5099,"CSB2",218.056549072266,770
"MG22203","Ambositra","MG22203310","Ihadilanana",47.0362,-20.4549,"CSB2",185.503509521484,771
"MG22203","Ambositra","MG22203290","Ilaka Centre",47.1409,-20.3266,"CSB2",353.8037109375,772
"MG22203","Ambositra","MG22203110","Imerina Imady",47.3209,-20.527,"CSB2",694.400207519531,773
"MG22203","Ambositra","MG22203130","Ivato",47.2004,-20.627,"CSB2",137.330276489258,774
"MG22203","Ambositra","MG22203070","Ivony Miaramiasa",47.2001,-20.5644,"CSB2",314.952758789062,775
"MG22203","Ambositra","MG22203230","Kianjandrakefina",47.3481,-20.6161,"CSB2",226.776229858398,776
"MG22203","Ambositra","MG22203430","Mahazina Ambohipierenana",47.0698,-20.3445,"CSB2",6.99374961853027,777
"MG22203","Ambositra","MG22203170","Marosoa",47.3652,-20.5424,"CSB2",247.235427856445,778
"MG22203","Ambositra","MG22203150","Tsarasaotra",47.2119,-20.4444,"CSB2",386.881195068359,780
"MG22203","Ambositra","MG22203552","Vohidahy",47.5527,-20.5594,"CSB2",194.488739013672,781
"MG22202","Ambatofinandrahana","MG22202110","Ambatomifanongoa",46.9164,-20.206,"CSB2",194.047760009766,785
"MG22202","Ambatofinandrahana","MG22202090","Ambondromisotra",46.9045,-20.3241,"CSB2",197.973983764648,786
"MG22223","Manandriana","MG22223172","Andakatany",47.0106,-20.5076,"CSB2",195.260528564453,787
"MG22202","Ambatofinandrahana","MG22202130","Amborompotsy",46.2465,-20.6062,"CSB2",463.23779296875,788
"MG22202","Ambatofinandrahana","MG22202050","Fenoarivo",46.8779,-20.8697,"CSB2",474.279541015625,789
"MG22202","Ambatofinandrahana","MG22202030","Itremo",46.6357,-20.5945,"CSB2",153.527648925781,790
"MG22202","Ambatofinandrahana","MG22202150","Mandrosonoro",46.0004,-20.5912,"CSB2",431.797729492188,791
"MG22202","Ambatofinandrahana","MG22202170","Mangataboahangy",46.1913,-20.2658,"CSB2",132.390991210938,792
"MG22202","Ambatofinandrahana","MG22202070","Soavina",46.9143,-20.3832,"CSB2",1053.72326660156,793
"MG22204","Fandriana","MG22204210","Alakamisy Ambohimahazo",47.3836,-20.4744,"CSB2",436.455169677734,794
"MG22204","Fandriana","MG22204130","Ankarinoro",47.4832,-20.3267,"CSB2",176.401657104492,795
"MG22204","Fandriana","MG22204192","Betsimisotra",47.5133,-20.2848,"CSB2",104.005302429199,796
"MG22204","Fandriana","MG22204230","Imito",47.3323,-20.4209,"CSB2",398.173431396484,799
"MG22204","Fandriana","MG22204170","Mahazoarivo",47.4128,-20.3965,"CSB2",503.103881835938,800
"MG22204","Fandriana","MG22204030","Milamaina",47.3902,-20.2652,"CSB2",475.571868896484,801
"MG22204","Fandriana","MG22204191","Miarinavaratra",47.5,-20.2167,"CSB2",221.225738525391,802
"MG22204","Fandriana","MG22204050","Sahamadio Fisakana",47.4,-20.2981,"CSB2",632.82080078125,803
"MG22204","Fandriana","MG22204150","Sandrandahy",47.295,-20.3517,"CSB2",966.644958496094,804
"MG22204","Fandriana","MG22204110","Tatamalaza",47.4448,-20.2037,"CSB2",389.872314453125,805
"MG22223","Manandriana","MG22223171","Ambatomarina",47.0203,-20.5715,"CSB2",452.492279052734,806
"MG22223","Manandriana","MG22223030","Ambohimahazo",47.0728,-20.6917,"CSB2",316.309020996094,807
"MG22223","Manandriana","MG22223070","Ambohimilanja",47.0425,-20.702,"CSB2",318.679870605469,808
"MG22223","Manandriana","MG22223090","Ambohipo",47.0123,-20.8448,"CSB2",47.4816284179688,809
"MG22223","Manandriana","MG22223050","Anjoma Nandihizana",47.119,-20.8345,"CSB2",264.993286132812,811
"MG22223","Manandriana","MG22223110","Anjoman'ankona",47.1053,-20.6552,"CSB2",826.661010742188,812
"MG22223","Manandriana","MG22223150","Talata Vohimena",46.9673,-20.863,"CSB2",255.191650390625,813
"MG22223","Manandriana","MG22223130","Vinany Andakatanikely",47.0637,-20.6419,"CSB2",408.868316650391,814
"MG25213","Farafangana","MG25213471","Ambalatany",47.5861,-22.5368,"CSB2",1090.6533203125,815
"MG25213","Farafangana","MG25213330","Ambohimandroso",47.5033,-22.7455,"CSB2",103.168014526367,816
"MG25213","Farafangana","MG25213190","Amporoforo",47.795,-22.4546,"CSB2",137.565765380859,817
"MG25213","Farafangana","MG25213350","Ankarana Miraihina",47.6305,-23.0852,"CSB2",553.276672363281,818
"MG25213","Farafangana","MG25213050","Anosivelo",47.7882,-22.7405,"CSB2",593.015075683594,819
"MG25213","Farafangana","MG25213070","Anosy Tsararafa",47.8098,-22.7241,"CSB2",619.604797363281,820
"MG25213","Farafangana","MG25213530","Antseranambe",47.6463,-23.1704,"CSB2",311.664001464844,821
"MG25213","Farafangana","MG25213250","Beretra Bevoay",47.6038,-22.7223,"CSB2",621.010803222656,822
"MG25213","Farafangana","MG25213430","Efatsy",47.6102,-23.1128,"CSB2",306.496887207031,823
"MG25213","Farafangana","MG25213390","Etrotroka Atsimo",47.5885,-22.8899,"CSB2",617.302429199219,824
"MG25213","Farafangana","MG25213370","Evato",47.6872,-22.6161,"CSB2",170.021469116211,825
"MG25213","Farafangana","MG25213510","Fenoarivo",47.5704,-23.1265,"CSB2",187.425964355469,827
"MG25222","Befotaka","MG25222051","Ranotsara Sud",46.6507,-23.7325,"CSB2",479.436553955078,828
"MG25215","Midongy-Atsimo","MG25215031","Andranolalina",46.9911,-23.4713,"CSB2",208.742660522461,829
"MG25215","Midongy-Atsimo","MG25215012","Ankazovelo",47.007,-23.6576,"CSB2",440.309356689453,830
"MG25215","Midongy-Atsimo","MG25215051","Ivondro",46.9578,-23.192,"CSB2",11.1227769851685,831
"MG25215","Midongy-Atsimo","MG25215052","Soakibany",46.9615,-22.9283,"CSB2",287.867858886719,833
"MG25215","Midongy-Atsimo","MG25215032","Maliorano",47.0444,-23.3093,"CSB2",48.745044708252,834
"MG25214","Vangaindrano","MG25214212","Ambatolava",47.2889,-23.5728,"CSB2",30.8353157043457,835
"MG25214","Vangaindrano","MG25214211","Ambongo",47.2532,-23.4292,"CSB2",184.637161254883,836
"MG25214","Vangaindrano","MG25214331","Amparihy Est",47.333,-23.9721,"CSB2",68.1100006103516,837
"MG25214","Vangaindrano","MG25214031","Ampasimalemy",47.5644,-23.3335,"CSB2",415.252960205078,838
"MG25214","Vangaindrano","MG25214132","Ampataka",47.463,-23.3542,"CSB2",165.22575378418,839
"MG25214","Vangaindrano","MG25214112","Anilobe",47.4776,-23.1996,"CSB2",615.618469238281,840
"MG31311","Antanambao Manampontsy","MG31311010","Antanambao Manampontsy",48.5749,-19.4832,"CSB2",128.766403198242,841
"MG31311","Antanambao Manampontsy","MG31311070","Antanandehibe",48.3514,-19.6788,"CSB2",37.0348815917969,842
"MG31311","Antanambao Manampontsy","MG31311090","Manakana",48.393,-19.7299,"CSB2",11.8464221954346,844
"MG31311","Antanambao Manampontsy","MG31311050","Saivaza",48.5853,-19.6645,"CSB2",36.0133094787598,845
"MG31308","Mahanoro","MG31308130","Ambodibonara",48.516,-20.3188,"CSB2",50.6838722229004,846
"MG31308","Mahanoro","MG31308050","Ambodiharina",48.7702,-20.0105,"CSB2",506.051330566406,847
"MG31308","Mahanoro","MG31308150","Ankazotsifantatra",48.5033,-19.9862,"CSB2",229.185211181641,848
"MG31308","Mahanoro","MG31308012","Betsizaraina",48.7557,-19.9609,"CSB2",1350.48046875,849
"MG31308","Mahanoro","MG31308070","Manjakandriana",48.5711,-19.8079,"CSB2",79.4522399902344,851
"MG31308","Mahanoro","MG31308090","Masomeloka",48.6262,-20.2849,"CSB2",87.1638870239258,852
"MG31308","Mahanoro","MG31308030","Tsaravinany",48.6543,-19.7535,"CSB2",255.417892456055,853
"MG31309","Marolambo","MG31309071","Ambalapaiso II",47.8886,-20.0223,"CSB2",489.0439453125,855
"MG31309","Marolambo","MG31309110","Ambatofisaka II",47.9041,-20.0671,"CSB2",225.869140625,856
"MG31309","Marolambo","MG31309191","Ambodinonoka",47.8096,-20.3597,"CSB2",136.353134155273,858
"MG31309","Marolambo","MG31309072","Ambodivoangy",47.8613,-20.0177,"CSB2",231.295761108398,859
"MG31309","Marolambo","MG31309090","Ambohimilanja",47.9795,-19.9344,"CSB2",242.236724853516,860
"MG31309","Marolambo","MG31309050","Andonabe Sud",48.1971,-19.9228,"CSB2",29.8933334350586,861
"MG31309","Marolambo","MG31309131","Androrangavola",47.92,-20.1595,"CSB2",210.325103759766,862
"MG31309","Marolambo","MG31309132","Anosiarivo I",47.902,-20.2041,"CSB2",134.110565185547,863
"MG31309","Marolambo","MG31309031","Betampona",48.0674,-20.2078,"CSB2",102.573936462402,865
"MG23209","Mananjary","MG23209230","Vohilava",48.0077,-21.0778,"CSB2",730.016052246094,866
"MG25214","Vangaindrano","MG25214251","Bevata",47.2766,-23.309,"CSB2",103.528388977051,869
"MG25214","Vangaindrano","MG25214290","Fenoambany",47.5491,-23.8267,"CSB2",481.706298828125,870
"MG25214","Vangaindrano","MG25214230","Iara",47.4423,-23.0813,"CSB2",54.4469108581543,871
"MG25214","Vangaindrano","MG25214311","Isahara",47.3559,-23.7214,"CSB2",42.3570861816406,872
"MG25214","Vangaindrano","MG25214332","Sandravinany",47.4406,-24.0393,"CSB2",629.682678222656,873
"MG25214","Vangaindrano","MG25214252","Karimbary",47.2533,-23.2261,"CSB2",18.5338573455811,874
"MG25214","Vangaindrano","MG25214131","Lohafary",47.4756,-23.2638,"CSB2",215.872192382812,875
"MG25214","Vangaindrano","MG25214091","Lopary",47.6708,-23.2011,"CSB2",321.861206054688,876
"MG25214","Vangaindrano","MG25214270","Manambondro",47.5447,-23.8006,"CSB2",1460.34912109375,877
"MG25214","Vangaindrano","MG25214172","Marokibo",47.5504,-23.6814,"CSB2",105.044456481934,878
"MG25214","Vangaindrano","MG25214152","Masianaka",47.5943,-23.5956,"CSB2",264.332672119141,879
"MG25214","Vangaindrano","MG25214151","Matanga",47.5523,-23.5231,"CSB2",289.972747802734,880
"MG25214","Vangaindrano","MG25214190","Ranomena",47.2672,-23.4245,"CSB2",310.452392578125,881
"MG25214","Vangaindrano","MG25214070","Soamanova",47.602,-23.2972,"CSB2",175.959487915039,882
"MG25214","Vangaindrano","MG25214032","Tsianofana",47.5444,-23.3801,"CSB2",169.340972900391,883
"MG25214","Vangaindrano","MG25214050","Tsiately",47.7025,-23.3172,"CSB2",86.5075454711914,884
"MG25214","Vangaindrano","MG25214171","Vohipaho",47.5085,-23.5462,"CSB2",170.294616699219,887
"MG25214","Vangaindrano","MG25214111","Vohitrambo",47.5283,-23.2687,"CSB2",125.331611633301,888
"MG25217","Vondrozo","MG25217013","Anandravy",47.3789,-22.9154,"CSB2",17.6281261444092,890
"MG25217","Vondrozo","MG25217170","Andakana",47.4575,-22.5265,"CSB2",91.3061904907227,891
"MG25217","Vondrozo","MG25217072","Antokonala",47.3984,-23.0044,"CSB2",26.0426330566406,892
"MG25217","Vondrozo","MG25217052","Iamonta",47.4175,-22.7239,"CSB2",42.8744163513184,893
"MG25217","Vondrozo","MG25217130","Ivato",47.2766,-22.4341,"CSB2",62.1776390075684,894
"MG25217","Vondrozo","MG25217111","Karianga",47.3724,-22.4275,"CSB2",1025.39465332031,895
"MG25217","Vondrozo","MG25217030","Mahatsinjo",47.4491,-22.7336,"CSB2",240.386444091797,897
"MG25217","Vondrozo","MG25217150","Mahavelo",47.3729,-22.3713,"CSB2",125.847915649414,898
"MG25217","Vondrozo","MG25217090","Ambohimana",47.306,-22.6164,"CSB2",80.0128707885742,899
"MG25217","Vondrozo","MG25217012","Manambidala",47.2711,-22.733,"CSB2",169.328094482422,900
"MG25217","Vondrozo","MG25217112","Manato",47.4878,-22.4112,"CSB2",21.6965045928955,901
"MG25217","Vondrozo","MG25217191","Moroteza",47.193,-22.2881,"CSB2",328.9833984375,902
"MG25217","Vondrozo","MG25217192","Vohiboreka",47.2919,-22.3269,"CSB2",134.019943237305,903
"MG25217","Vondrozo","MG25217071","Vohimary",47.283,-22.9769,"CSB2",207.855941772461,904
"MG24216","Ihosy","MG24216131","Ambatolahy",45.838,-22.487,"CSB2",16.9771900177002,906
"MG24216","Ihosy","MG24216032","Ambia",46.1912,-22.3678,"CSB2",38.479248046875,907
"MG24216","Ihosy","MG24216090","Analaliry",46.2291,-22.6136,"CSB2",96.8688812255859,908
"MG24216","Ihosy","MG24216210","Analavoka",46.4881,-22.544,"CSB2",75.8429183959961,909
"MG24216","Ihosy","MG24216192","Andiolava",45.6238,-22.5025,"CSB2",185.357086181641,910
"MG24216","Ihosy","MG24216031","Ankily",46.0995,-22.3862,"CSB2",356.449066162109,911
"MG24216","Ihosy","MG24216232","Ilakaka",45.3472,-22.7681,"CSB2",116.884101867676,913
"MG24216","Ihosy","MG24216250","Menamaty Iloto",45.3823,-21.9624,"CSB2",160.284271240234,914
"MG24216","Ihosy","MG24216050","Irina",46.102,-22.4287,"CSB2",145.247955322266,915
"MG24216","Ihosy","MG24216110","Mahasoa",46.0944,-22.1966,"CSB2",1125.92626953125,916
"MG24216","Ihosy","MG24216231","Ranohira",45.2236,-22.695,"CSB2",3852.61352539062,918
"MG24216","Ihosy","MG24216070","Sahambano",46.2812,-22.4884,"CSB2",156.904357910156,919
"MG24216","Ihosy","MG24216170","Sakalalina",46.4817,-22.3405,"CSB2",92.3379898071289,920
"MG24216","Ihosy","MG24216191","Satrokala",45.7094,-22.3331,"CSB2",342.667694091797,921
"MG24216","Ihosy","MG24216132","Soamatasy",46.002,-22.668,"CSB2",2.49450969696045,922
"MG24216","Ihosy","MG24216151","Zazafotsy",46.363,-22.2092,"CSB2",66.6766662597656,923
"MG24221","Iakora","MG24221050","Begogo",46.7064,-23.4915,"CSB2",51.1913108825684,924
"MG24221","Iakora","MG24221030","Ranotsara Nord",46.5977,-22.804,"CSB2",233.536651611328,926
"MG24218","Ivohibe","MG24218030","Antambohobe",46.7749,-22.311,"CSB2",21.5286235809326,927
"MG24218","Ivohibe","MG24218070","Ivongo",47.0468,-22.4795,"CSB2",25.2027416229248,929
"MG24218","Ivohibe","MG24218050","Maropaika",46.9753,-22.7083,"CSB2",66.0441055297852,930
"MG23210","Manakara Atsimo","MG23210153","Ambahatrazo",47.8989,-21.8584,"CSB2",35.6349449157715,931
"MG23210","Manakara Atsimo","MG23210231","Ambahive",47.7409,-22.1906,"CSB2",679.745056152344,932
"MG23210","Manakara Atsimo","MG23210233","Ambalaroka",47.7304,-22.1518,"CSB2",1370.5,933
"MG23210","Manakara Atsimo","MG23210410","Ambalavero",47.804,-21.8117,"CSB2",139.475921630859,934
"MG23210","Manakara Atsimo","MG23210232","Ambandrika",47.7245,-22.2167,"CSB2",313.232604980469,935
"MG23210","Manakara Atsimo","MG23210070","Ambila",47.9657,-22.0025,"CSB2",251.894256591797,936
"MG23210","Manakara Atsimo","MG23210171","Amboanjo",47.8573,-22.0067,"CSB2",1140.18579101562,937
"MG23210","Manakara Atsimo","MG23210430","Amborondra",47.7768,-21.9151,"CSB2",466.879089355469,938
"MG23210","Manakara Atsimo","MG23210312","Ambotaka",48.0459,-21.7526,"CSB2",255.084991455078,939
"MG23210","Manakara Atsimo","MG23210532","Ampasimboraka",47.6363,-21.67,"CSB2",68.5197525024414,940
"MG23210","Manakara Atsimo","MG23210490","Ampasimpotsy Sud",47.7561,-21.9413,"CSB2",244.369232177734,941
"MG23210","Manakara Atsimo","MG23210272","Analavory",47.9598,-21.7151,"CSB2",37.1917915344238,942
"MG23210","Manakara Atsimo","MG23210172","Anorombato",47.7909,-22.0188,"CSB2",926.853881835938,943
"MG23210","Manakara Atsimo","MG23210052","Anosiala",48.0008,-22.0424,"CSB2",103.757926940918,944
"MG23210","Manakara Atsimo","MG23210510","Anteza",47.8712,-21.669,"CSB2",395.69775390625,945
"MG23210","Manakara Atsimo","MG23210291","Bekatra",47.7199,-22.1104,"CSB2",524.52392578125,946
"MG23210","Manakara Atsimo","MG23210390","Fenomby",47.774,-21.7677,"CSB2",449.117828369141,947
"MG23210","Manakara Atsimo","MG23210212","Vatana",47.7458,-22.2343,"CSB2",851.784912109375,948
"MG23210","Manakara Atsimo","MG23210472","Kianjanomby",47.8055,-21.7369,"CSB2",252.710479736328,949
"MG23210","Manakara Atsimo","MG23210211","Lokomby",47.7466,-22.1841,"CSB2",818.600891113281,950
"MG23210","Manakara Atsimo","MG23210451","Mahabako",47.7164,-21.7532,"CSB2",579.329223632812,951
"MG23210","Manakara Atsimo","MG23210471","Mahamaibe",47.891,-21.735,"CSB2",41.0343284606934,952
"MG23210","Manakara Atsimo","MG23210032","Mangatsiotra",47.9237,-22.1948,"CSB2",20.6798572540283,954
"MG23210","Manakara Atsimo","MG23210051","Marofarihy",47.9632,-22.0299,"CSB2",114.692192077637,955
"MG23210","Manakara Atsimo","MG23210330","Mavorano",47.9415,-21.7796,"CSB2",124.944061279297,956
"MG23210","Manakara Atsimo","MG23210271","Mitanty",47.9994,-21.7287,"CSB2",535.134826660156,957
"MG23210","Manakara Atsimo","MG23210110","Mizilo Gara",47.9194,-21.9269,"CSB2",326.906311035156,958
"MG23210","Manakara Atsimo","MG23210313","Nihaonana",47.9944,-21.7425,"CSB2",359.704193115234,959
"MG23210","Manakara Atsimo","MG23210452","Onilahy",47.6292,-21.7073,"CSB2",85.5262680053711,960
"MG23210","Manakara Atsimo","MG23210152","Sahanambohitra",47.8019,-21.8671,"CSB2",171.90380859375,961
"MG23210","Manakara Atsimo","MG23210531","Saharefo",47.6875,-21.6716,"CSB2",85.7492752075195,962
"MG23210","Manakara Atsimo","MG23210151","Sahasinaka",47.8332,-21.8103,"CSB2",816.02197265625,963
"MG23210","Manakara Atsimo","MG23210213","Sakoana",47.8131,-22.2079,"CSB2",301.718139648438,964
"MG23210","Manakara Atsimo","MG23210090","Sorombo",47.8643,-22.1436,"CSB2",78.5607604980469,965
"MG23210","Manakara Atsimo","MG23210031","Tataho",47.9734,-22.137,"CSB2",312.346160888672,966
"MG23210","Manakara Atsimo","MG23210292","Vinanitelo",47.7381,-22.0157,"CSB2",364.192626953125,967
"MG23210","Manakara Atsimo","MG23210370","Vohilava",47.8798,-21.7842,"CSB2",363.102508544922,968
"MG23210","Manakara Atsimo","MG23210250","Vohimanitra",47.6967,-21.704,"CSB2",406.318267822266,969
"MG23210","Manakara Atsimo","MG23210351","Vohimasina Nord",48.1136,-21.7728,"CSB2",83.7415466308594,970
"MG23210","Manakara Atsimo","MG23210352","Vohimasina Sud",48.1246,-21.7991,"CSB2",337.088806152344,971
"MG23210","Manakara Atsimo","MG23210190","Vohimasy",47.7938,-22.1054,"CSB2",695.610046386719,972
"MG23206","Ifanadiana","MG23206130","Ambohimanga Du Sud",47.593,-20.8771,"CSB2",517.821411132812,973
"MG23206","Ifanadiana","MG23206090","Ambohimiera",47.5099,-21.0534,"CSB2",66.4712142944336,974
"MG23206","Ifanadiana","MG23206150","Analampasina",47.5444,-20.8374,"CSB2",257.642303466797,975
"MG23206","Ifanadiana","MG23206071","Androrangavola",47.7178,-21.5029,"CSB2",207.345687866211,976
"MG23206","Ifanadiana","MG23206012","Antaretra",47.778,-21.3559,"CSB2",247.433563232422,977
"MG23206","Ifanadiana","MG23206110","Antsindra",47.7319,-20.9879,"CSB2",120.647262573242,978
"MG23206","Ifanadiana","MG23206170","Fasintsara",47.6922,-20.7176,"CSB2",147.239624023438,979
"MG23206","Ifanadiana","MG23206052","Kelilalina",47.5537,-21.2875,"CSB2",349.311706542969,981
"MG23206","Ifanadiana","MG23206190","Maroharatra",47.7691,-20.7326,"CSB2",122.420837402344,982
"MG23206","Ifanadiana","MG23206072","Marotoko",47.7613,-21.5947,"CSB2",55.0553703308105,983
"MG23206","Ifanadiana","MG23206051","Ranomafana",47.4552,-21.2582,"CSB2",408.463562011719,984
"MG23206","Ifanadiana","MG23206030","Tsaratanana",47.6374,-21.1773,"CSB2",275.667816162109,985
"MG23211","Ikongo","MG23211031","Ambatofotsy",47.4907,-21.7567,"CSB2",183.125122070312,987
"MG23211","Ikongo","MG23211052","Ambinanitromby",47.5229,-21.6758,"CSB2",256.801696777344,988
"MG23211","Ikongo","MG23211092","Ambohimisafy",47.5363,-21.4805,"CSB2",68.9396362304688,989
"MG23211","Ikongo","MG23211012","Ambolomadinika",47.42,-21.9234,"CSB2",85.1136169433594,990
"MG23211","Ikongo","MG23211032","Belemoka",47.602,-21.8249,"CSB2",16.8271865844727,992
"MG23211","Ikongo","MG23211071","Ifanirea",47.4767,-22.1906,"CSB2",553.602600097656,993
"MG23211","Ikongo","MG23211113","Kalafotsy",47.3151,-22.2913,"CSB2",14.0972461700439,994
"MG23211","Ikongo","MG23211051","Manampatrana",47.582,-21.665,"CSB2",308.823791503906,995
"MG23211","Ikongo","MG23211033","Maromiandra",47.5211,-21.706,"CSB2",666.840148925781,996
"MG23211","Ikongo","MG23211073","Sahalanona",47.6202,-22.0556,"CSB2",46.3683090209961,997
"MG23211","Ikongo","MG23211072","Tanakambana",47.4782,-22.0729,"CSB2",378.331787109375,998
"MG23211","Ikongo","MG23211091","Tolongoina",47.5195,-21.5614,"CSB2",511.363403320312,999
"MG23211","Ikongo","MG23211112","Antodinga",47.415,-22.1495,"CSB2",164.803970336914,1000
"MG23209","Mananjary","MG23209370","Ambalahosy Nord",47.8782,-21.2982,"CSB2",163.694000244141,1001
"MG23209","Mananjary","MG23209391","Ambodinonoka",47.8921,-20.979,"CSB2",239.122604370117,1002
"MG23209","Mananjary","MG23209190","Ambohimiarina II",48.0114,-21.374,"CSB2",90.6103515625,1003
"MG23209","Mananjary","MG23209310","Ambohinihaonana",47.9104,-21.1964,"CSB2",601.284240722656,1004
"MG23209","Mananjary","MG23209252","Ambohitsara Est",48.4619,-20.8674,"CSB2",1140.99389648438,1005
"MG23209","Mananjary","MG23209290","Andonabe",47.9539,-21.4611,"CSB2",29.704870223999,1006
"MG23209","Mananjary","MG23209210","Andranambolava",48.2751,-20.9061,"CSB2",488.633270263672,1007
"MG23209","Mananjary","MG23209332","Andranomavo",48.2023,-20.9305,"CSB2",284.433624267578,1008
"MG23209","Mananjary","MG23209032","Ankatafana",48.2797,-21.4151,"CSB2",236.238952636719,1009
"MG23209","Mananjary","MG23209450","Anosimparihy",47.9933,-21.5052,"CSB2",218.320678710938,1010
"MG23209","Mananjary","MG23209150","Antsenavolo",48.0495,-21.392,"CSB2",466.611511230469,1011
"MG23209","Mananjary","MG23209410","Kianjavato",47.8659,-21.3808,"CSB2",184.607391357422,1012
"MG23209","Mananjary","MG23209050","Mahatsara Sud",48.2933,-21.1389,"CSB2",28.5169849395752,1013
"MG23209","Mananjary","MG23209270","Mahavoky Nord",48.3013,-20.8468,"CSB2",261.105560302734,1014
"MG23209","Mananjary","MG23209251","Mahela",48.4398,-20.9683,"CSB2",100.350952148438,1015
"MG23209","Mananjary","MG23209470","Manakana Nord",47.8488,-21.3249,"CSB2",295.627593994141,1016
"MG23209","Mananjary","MG23209331","Marofototra",48.1542,-20.8529,"CSB2",208.666458129883,1018
"MG23209","Mananjary","MG23209110","Marokarima",48.1395,-21.2216,"CSB2",158.996536254883,1019
"MG23209","Mananjary","MG23209170","Marosangy",48.2851,-21.0063,"CSB2",233.711013793945,1020
"MG23209","Mananjary","MG23209130","Morafeno",48.1803,-21.0975,"CSB2",637.981018066406,1021
"MG23209","Mananjary","MG23209490","Namorona",48.1838,-21.6389,"CSB2",952.2587890625,1022
"MG23209","Mananjary","MG23209430","Sandrohy",47.8952,-21.5988,"CSB2",338.753234863281,1023
"MG23209","Mananjary","MG23209031","Tsaravary",48.3005,-21.2465,"CSB2",1065.17175292969,1024
"MG23209","Mananjary","MG23209070","Tsiatosika",48.2264,-21.185,"CSB2",381.112243652344,1025
"MG23209","Mananjary","MG23209350","Vatohandrina",47.8425,-21.5534,"CSB2",44.091480255127,1026
"MG42409","Port-Berge (Boriziny-Vaovao)","MG42409112","Ambodisakoana",47.9692,-15.3926,"CSB2",116.479103088379,1027
"MG42409","Port-Berge (Boriziny-Vaovao)","MG42409172","Ambodivongo",48.2197,-15.6593,"CSB2",47.6698379516602,1028
"MG42409","Port-Berge (Boriziny-Vaovao)","MG42409092","Amparihy",47.7171,-15.7516,"CSB2",598.7138671875,1029
"MG42409","Port-Berge (Boriziny-Vaovao)","MG42409091","Andranomeva",47.7637,-15.7955,"CSB2",45.5203285217285,1030
"MG42409","Port-Berge (Boriziny-Vaovao)","MG42409111","Leanja",47.9151,-15.5431,"CSB2",235.34114074707,1031
"MG42409","Port-Berge (Boriziny-Vaovao)","MG42409132","Maevaranohely",47.1898,-15.8843,"CSB2",47.8778610229492,1032
"MG42409","Port-Berge (Boriziny-Vaovao)","MG42409150","Marovato",48.0767,-15.793,"CSB2",127.729705810547,1033
"MG42409","Port-Berge (Boriziny-Vaovao)","MG42409050","Tsarahasina",47.5697,-15.7599,"CSB2",185.979644775391,1035
"MG42409","Port-Berge (Boriziny-Vaovao)","MG42409032","Tsaratanana I",47.8495,-15.6414,"CSB2",225.589340209961,1036
"MG42409","Port-Berge (Boriziny-Vaovao)","MG42409070","Tsiningia",47.4591,-15.4813,"CSB2",368.592468261719,1037
"MG42409","Port-Berge (Boriziny-Vaovao)","MG42409131","Tsinjomitondraka",47.1199,-15.66,"CSB2",36.9027862548828,1038
"MG42423","Mampikony","MG42423112","Ambodihazoambo",47.9161,-16.047,"CSB2",150.640594482422,1039
"MG42423","Mampikony","MG42423051","Ambohitoaka",47.6538,-16.0066,"CSB2",544.177978515625,1040
"MG42423","Mampikony","MG42423111","Ampasimatera",47.7362,-15.9378,"CSB2",2585.31176757812,1041
"MG42423","Mampikony","MG42423071","Bekoratsaka",47.4921,-16.1092,"CSB2",46.3850593566895,1042
"MG42423","Mampikony","MG42423073","Betaramahamay",47.4826,-15.9498,"CSB2",73.9512176513672,1043
"MG42423","Mampikony","MG42423090","Komajia",47.7913,-16.1992,"CSB2",99.0114212036133,1044
"MG42423","Mampikony","MG42423072","Malakialina",47.4202,-16.2786,"CSB2",453.357818603516,1045
"MG42423","Mampikony","MG42423030","Mampikony II",47.5431,-16.284,"CSB2",73.2024841308594,1047
"MG31301","Toamasina I","MG31301001","Ambodimanga",49.4083,-18.1537,"CSB2",15106.5791015625,1050
