X,Y,id_0,id,gid,objectid,code_reg,nom_fs,type,xcoor,ycoor,mdg_fkt_co,reg_code,dis_code,com_code,fkt_code,genre_fs,type_fs,nom_propre,ll_source,xcoor_autr,ycoor_autr,rectifie,nom_fs_tmp
47.5589999999502,-18.8918000003696,330,330,330,330.000000000000000,11.000000000000000,CSB2 CENTRE DE BIEN ETRE HASINA,CSB2,47.558999999999997,-18.891800000000000,MDG11101005020,11,101,005,020,Priv,,,,0.000000000000000,0.000000000000000,,CENTRE DE BIEN ETRE HASINA
47.55060000019,-18.9081000002147,331,331,331,331.000000000000000,11.000000000000000,CSB2 CMS ANDRAISORO,CSB2,47.550600000000003,-18.908100000000001,MDG11101005026,11,101,005,026,,,,,0.000000000000000,0.000000000000000,,CMS ANDRAISORO
47.5370999999652,-18.8910000003495,332,332,332,332.000000000000000,11.000000000000000,CSB2 CSA ANDRY AMBATOMAINTY,CSB2,47.537100000000002,-18.890999999999998,MDG11101005001,11,101,005,001,,,,,0.000000000000000,0.000000000000000,,CSA ANDRY AMBATOMAINTY
47.5387,-18.8895999996401,333,333,333,333.000000000000000,11.000000000000000,CSB2 CENTRE DE PROTECTION MATERNELLE ET INFANTILE,CSB2,47.538699999999999,-18.889600000000002,MDG11101005001,11,101,005,001,Priv,,,,0.000000000000000,0.000000000000000,,CENTRE DE PROTECTION MATERNELLE ET INFANTILE
47.547500000225,-18.8757999999698,334,334,334,334.000000000000000,11.000000000000000,CSB2 CML RAKOTONANDRASANA ANALAMAHITSY,CSB2,47.547499999999999,-18.875800000000002,MDG11101005009,11,101,005,009,Priv,,,,0.000000000000000,0.000000000000000,,CML RAKOTONANDRASANA ANALAMAHITSY
47.5516000004399,-18.8707999996201,335,335,335,335.000000000000000,11.000000000000000,CSB2 CM IMAHO,CSB2,47.551600000000001,-18.870799999999999,MDG11101005009,11,101,005,009,,,,,0.000000000000000,0.000000000000000,,CM IMAHO
47.5625000003749,-18.8989000004345,336,336,336,336.000000000000000,11.000000000000000,CSB2 CM LANTOSOA,CSB2,47.562500000000000,-18.898900000000001,MDG11101005027,11,101,005,027,,,,,0.000000000000000,0.000000000000000,,CM LANTOSOA
47.5578000003699,-18.8957999995702,337,337,337,337.000000000000000,11.000000000000000,CSB2 CM CITE AMPEFILOHA,CSB2,47.557800000000000,-18.895800000000001,MDG11101005021,11,101,005,021,,,,,0.000000000000000,0.000000000000000,,CM CITE AMPEFILOHA
47.5325000000751,-18.8910000003495,338,338,338,338.000000000000000,11.000000000000000,CSB2 CM MAMPITASOA,CSB2,47.532499999999999,-18.890999999999998,MDG11101005014,11,101,005,014,,,,,0.000000000000000,0.000000000000000,,CM MAMPITASOA
47.5262000000301,-18.874899999835,339,339,339,339.000000000000000,11.000000000000000,CSB2 CM MANASOA,CSB2,47.526200000000003,-18.874900000000000,MDG11101005006,11,101,005,006,,,,,0.000000000000000,0.000000000000000,,CM MANASOA
47.563900000185,-18.898299999745,340,340,340,340.000000000000000,11.000000000000000,CSB2 OSTIE AKANJO,CSB2,47.563899999999997,-18.898299999999999,MDG11101005027,11,101,005,027,Priv,,,,0.000000000000000,0.000000000000000,,OSTIE AKANJO
47.5587999997203,-18.89519999978,341,341,341,341.000000000000000,11.000000000000000,CSB2 CML SAMUEL,CSB2,47.558799999999998,-18.895199999999999,MDG11101005021,11,101,005,021,Priv,,,,0.000000000000000,0.000000000000000,,CML SAMUEL
47.6369999996504,-18.8960999999149,342,342,342,342.000000000000000,11.000000000000000,CSB2 AMBOHIMALAZA,CSB2,47.637000000000000,-18.896100000000001,MDG11102230001,11,102,230,001,,,,,0.000000000000000,0.000000000000000,,AMBOHIMALAZA
47.5940999998153,-18.8993,343,343,343,343.000000000000000,11.000000000000000,CSB2 AMBOHIMANGAKELY,CSB2,47.594099999999997,-18.899300000000000,MDG11102099001,11,102,099,001,Public,Health Center,Ambohimangakely,GPS,47.600000000000001,-18.899999999999999,,AMBOHIMANGAKELY
47.6003999998603,-18.9427999996201,344,344,344,344.000000000000000,11.000000000000000,CSB2 AMPAHIMANGA,CSB2,47.600400000000000,-18.942799999999998,MDG11102050005,11,102,050,005,Public,Health Center,Ampahimanga,GPS,47.700000000000003,-18.983333300000002,,AMPAHIMANGA
47.5672000003799,-18.76059999979,345,345,345,345.000000000000000,11.000000000000000,CSB2 AMBOHIMANGA ROVA,CSB2,47.567200000000000,-18.760600000000000,MDG11102319001,11,102,319,001,Public,Health Center,Ambohimanga Rova,Combination,47.598813000000000,-18.899977000000000,,AMBOHIMANGA ROVA
47.5583000000451,-18.7703000001447,346,346,346,346.000000000000000,11.000000000000000,CSB2 ANOSIARIVO,CSB2,47.558300000000003,-18.770299999999999,MDG11102319004,11,102,319,004,Public,Health Center,Anosiarivo,GPS,47.533333300000002,-18.783333299999999,,ANOSIARIVO
47.6614999999252,-18.9427999996201,347,347,347,347.000000000000000,11.000000000000000,CSB2 ANJEVA GARE,CSB2,47.661499999999997,-18.942799999999998,MDG11102390001,11,102,390,001,Public,Health Post,Andranosoa,GPS,47.583333300000000,-18.583333300000000,TROUVE2_LONG09,ANJEVA GARE
47.5622000000301,-18.85759999974,348,348,348,348.000000000000000,11.000000000000000,CSB2 ANKADIKELY ILAFY,CSB2,47.562199999999997,-18.857600000000001,MDG11102039010,11,102,039,010,Public,Health Center,Ambohimalaza,GPS,47.583333300000000,-18.866666700000000,TROUVE2_LONG09,ANKADIKELY ILAFY
47.6627999996205,-19.06039999986,349,349,349,349.000000000000000,11.000000000000000,CSB2 ANKADINANDRIANA,CSB2,47.662799999999997,-19.060400000000001,MDG11102430001,11,102,430,001,Public,Health Center,Ankadinandriana,GPS,47.666666700000000,-19.066666699999999,,ANKADINANDRIANA
47.6212000003799,-18.8400000001997,350,350,350,350.000000000000000,11.000000000000000,CSB2 FIEFERANA,CSB2,47.621200000000002,-18.840000000000000,MDG11102279006,11,102,279,006,Public,Health Center,Fieferana,GPS,47.649999999999999,-18.833333300000000,,FIEFERANA
47.6270999999652,-18.9696999999549,351,351,351,351.000000000000000,11.000000000000000,CSB2 MASINDRAY,CSB2,47.627099999999999,-18.969700000000000,MDG11102410001,11,102,410,001,Public,Health Center,Masindray,GPS,47.633333299999997,-18.966666700000001,,MASINDRAY
47.5602999996455,-18.8190999995652,352,352,352,352.000000000000000,11.000000000000000,CSB2 ANOSY AVARATRA,CSB2,47.560299999999998,-18.819099999999999,MDG11102079006,11,102,079,006,Public,Hospital,Anosy Avaratra,Combination,47.548543000000002,-18.814253999999998,,ANOSY AVARATRA
47.5578000003699,-18.8315000003246,353,353,353,353.000000000000000,11.000000000000000,CSB2 SABOTSY NAMEHANA,CSB2,47.557800000000000,-18.831499999999998,MDG11102079012,11,102,079,012,Public,Health Center,Sabotsy Namehana,GPS,47.533333300000002,-18.816666699999999,,SABOTSY NAMEHANA
47.5985999995905,-18.7752000003795,354,354,354,354.000000000000000,11.000000000000000,CSB2 AMBOHIDRABIBY,CSB2,47.598599999999998,-18.775200000000002,MDG11102379018,11,102,379,018,Public,Health Center,Ambohidrabiby,GPS,47.600000000000001,-18.766666699999998,,AMBOHIDRABIBY
47.6672000001801,-18.79659999979,355,355,355,355.000000000000000,11.000000000000000,CSB2 VILIHAZO,CSB2,47.667200000000001,-18.796600000000002,MDG11102350002,11,102,350,002,,,,,0.000000000000000,0.000000000000000,,VILIHAZO
47.5993000003949,-18.7314999996251,356,356,356,356.000000000000000,11.000000000000000,CSB2 ANTSAHAMARO,CSB2,47.599299999999999,-18.731500000000000,MDG11102379008,11,102,379,008,Public,Health Center,Antsahamaro,GPS,47.599319999999999,-18.731521000000001,,ANTSAHAMARO
47.5677000000551,-18.95539999971,357,357,357,357.000000000000000,11.000000000000000,CSB2 CENTRE DE SANTE CATHOLIQUE ALASORA,CSB2,47.567700000000002,-18.955400000000001,MDG11102010001,11,102,010,001,Public,Health Center,Alasora,GPS,47.566666699999999,-18.949999999999999,,CENTRE DE SANTE CATHOLIQUE ALASORA
47.6378999997853,-18.8929999999499,358,358,358,358.000000000000000,11.000000000000000,CSB2 DISPENSAIRE FJKM AMBOHIMALAZA,CSB2,47.637900000000002,-18.893000000000001,MDG11102230008,11,102,230,008,Priv,,,,0.000000000000000,0.000000000000000,,DISPENSAIRE FJKM AMBOHIMALAZA
47.5935000000251,-18.8994000001098,359,359,359,359.000000000000000,11.000000000000000,CSB2 DISPENSAIRE FJKM ISALAMA,CSB2,47.593499999999999,-18.899400000000000,MDG11102099001,11,102,099,001,Priv,,,,0.000000000000000,0.000000000000000,,DISPENSAIRE FJKM ISALAMA
47.5748000001201,-18.908499999775,360,360,360,360.000000000000000,11.000000000000000,CSB2 DISPENSAIRE AKAMASOA,CSB2,47.574800000000003,-18.908500000000000,MDG11102099014,11,102,099,014,Priv,,,,0.000000000000000,0.000000000000000,,DISPENSAIRE AKAMASOA
47.5495999999402,-18.8738999995851,361,361,361,361.000000000000000,11.000000000000000,CSB2 DISPENSAIRE FJKM AMBOHITRARAHABA,CSB2,47.549599999999998,-18.873899999999999,MDG11101005009,11,101,005,009,Priv,,,,0.000000000000000,0.000000000000000,,DISPENSAIRE FJKM AMBOHITRARAHABA
47.5565999998902,-18.8506999999049,362,362,362,362.000000000000000,11.000000000000000,CSB2 DISPENSAIRE FJKM FIB ANKADIKELY,CSB2,47.556600000000003,-18.850700000000000,MDG11102039001,11,102,039,001,Public,Health Center,Ankadikely Ilafy,GPS,47.566666699999999,-18.850000000000001,TROUVE2_LONG09,DISPENSAIRE FJKM FIB ANKADIKELY
47.5567,-18.829499999825,363,363,363,363.000000000000000,11.000000000000000,CSB2 EKAR NAMEHANA,CSB2,47.556699999999999,-18.829499999999999,MDG11102079012,11,102,079,012,Priv,,,,0.000000000000000,0.000000000000000,,EKAR NAMEHANA
47.5690999998653,-18.9606000002896,364,364,364,364.000000000000000,11.000000000000000,CSB2 CENTRE DE SANTE ORTHODOXE ALASORA,CSB2,47.569099999999999,-18.960599999999999,MDG11102010018,11,102,010,018,Public,Health Center,Alasora,GPS,47.566666699999999,-18.949999999999999,,CENTRE DE SANTE ORTHODOXE ALASORA
47.5993999996105,-18.7744000003595,365,365,365,365.000000000000000,11.000000000000000,CSB2 CML SOAMIANDALANA,CSB2,47.599400000000003,-18.774400000000000,MDG11102379018,11,102,379,018,Priv,Health Center,Cml Soamiandalana,,0.000000000000000,0.000000000000000,TROUVE2UCASE,CML SOAMIANDALANA
47.6479999997004,-18.7429000001347,366,366,366,366.000000000000000,11.000000000000000,CSB2 CML DR ROBINSON,CSB2,47.648000000000003,-18.742899999999999,MDG11102379009,11,102,379,009,Priv,Health Center,Cml Dr Robinson,,0.000000000000000,0.000000000000000,,CML DR ROBINSON
47.6017999996704,-18.93899999975,367,367,367,367.000000000000000,11.000000000000000,CSB2 OSTIE PAPMAD,CSB2,47.601799999999997,-18.939000000000000,MDG11102050005,11,102,050,005,Priv,Health Center,Ostie Papmad,,0.000000000000000,0.000000000000000,TROUVE2CSB2,OSTIE PAPMAD
47.6004999999752,-18.93279999982,368,368,368,368.000000000000000,11.000000000000000,CSB2 DISPENSAIRE JIRAMA AMBOHIMANAMBOLA,CSB2,47.600499999999997,-18.932800000000000,MDG11102050003,11,102,050,003,Priv,Health Center,Dispensaire Jirama Ambohimanambola,,0.000000000000000,0.000000000000000,TROUVE2UCASE,DISPENSAIRE JIRAMA AMBOHIMANAMBOLA
47.599900000185,-18.9419000003846,369,369,369,369.000000000000000,11.000000000000000,CSB2 DISPENSAIRE FOYER DE VIE,CSB2,47.599899999999998,-18.941900000000000,MDG11102050005,11,102,050,005,Priv,Health Center,Dispensaire Foyer De Vie,,0.000000000000000,0.000000000000000,,DISPENSAIRE FOYER DE VIE
47.6008000003199,-18.9434000003096,370,370,370,370.000000000000000,11.000000000000000,CSB2 TOP RESEAU AMPAHIMANGA,CSB2,47.600800000000000,-18.943400000000000,MDG11102050005,11,102,050,005,Public,Health Center,Ampahimanga,GPS,47.700000000000003,-18.983333300000002,,TOP RESEAU AMPAHIMANGA
47.5656999995555,-18.890499999775,371,371,371,371.000000000000000,11.000000000000000,CSB2 URGENCE SOAMANANDRARINY,CSB2,47.565700000000000,-18.890499999999999,MDG11102099009,11,102,099,009,Priv,,,,0.000000000000000,0.000000000000000,,URGENCE SOAMANANDRARINY
47.5597999999702,-18.8964000002596,372,372,372,372.000000000000000,11.000000000000000,CSB2 INSTITUT DE LA VISION,CSB2,47.559800000000003,-18.896400000000000,MDG11101005021,11,101,005,021,Priv,,,,0.000000000000000,0.000000000000000,,INSTITUT DE LA VISION
47.599100000165,-18.9015999999399,373,373,373,373.000000000000000,11.000000000000000,CSB2 CML INY LALANA INY,CSB2,47.599100000000000,-18.901599999999998,MDG11102099011,11,102,099,011,Priv,Hospital,Adventiste Ambohimangakely,Combination,47.600155000000001,-18.902898000000000,TROUVE2_LONG,CML INY LALANA INY
47.5988999999352,-18.9001000000148,374,374,374,374.000000000000000,11.000000000000000,CSB2 CML IKIANJA,CSB2,47.598900000000000,-18.900099999999998,MDG11102099011,11,102,099,011,Priv,,,,0.000000000000000,0.000000000000000,,CML IKIANJA
47.5633999996105,-18.8929999999499,375,375,375,375.000000000000000,11.000000000000000,CSB2 DISPENSAIRE SOAMANANDRARINY,CSB2,47.563400000000001,-18.893000000000001,MDG11102099009,11,102,099,009,,,,,0.000000000000000,0.000000000000000,,DISPENSAIRE SOAMANANDRARINY
47.5974000000102,-18.8997999996701,376,376,376,376.000000000000000,11.000000000000000,CSB2 CENTRE DE SANTE RIANTSOA,CSB2,47.597400000000000,-18.899799999999999,MDG11102099011,11,102,099,011,,,,,0.000000000000000,0.000000000000000,,CENTRE DE SANTE RIANTSOA
47.6580999996154,-18.9427000004046,377,377,377,377.000000000000000,11.000000000000000,CSB2 OSTIE ANJEVA GARE,CSB2,47.658099999999997,-18.942699999999999,MDG11102390001,11,102,390,001,Public,Health Center,Anjeva Gare,GPS,47.666666700000000,-18.933333300000001,TROUVE2_LONG09,OSTIE ANJEVA GARE
47.5544000000601,-18.8543000004445,378,378,378,378.000000000000000,11.000000000000000,CSB2 OSTIE SOMACOU,CSB2,47.554400000000001,-18.854299999999999,MDG11102039010,11,102,039,010,Priv,,,,0.000000000000000,0.000000000000000,,OSTIE SOMACOU
47.5521000001151,-18.8585999999898,379,379,379,379.000000000000000,11.000000000000000,CSB2 OSTIE ILAFY,CSB2,47.552100000000003,-18.858599999999999,MDG11102039011,11,102,039,011,Priv,,,,0.000000000000000,0.000000000000000,,OSTIE ILAFY
47.5547000004049,-18.8477000000548,380,380,380,380.000000000000000,11.000000000000000,CSB2 CML DR VOLOLONA,CSB2,47.554699999999997,-18.847700000000000,MDG11102039001,11,102,039,001,Priv,,,,0.000000000000000,0.000000000000000,,CML DR VOLOLONA
47.5670000001501,-18.8501000001148,381,381,381,381.000000000000000,11.000000000000000,CSB2 CENTRE DE SANTE ET DE FORMATION ANTSAMPANDRANO,CSB2,47.567000000000000,-18.850100000000001,MDG11102039009,11,102,039,009,,,,,0.000000000000000,0.000000000000000,,CENTRE DE SANTE ET DE FORMATION ANTSAMPANDRANO
47.6209000000351,-18.845099999765,382,382,382,382.000000000000000,11.000000000000000,CSB2 CML AMBONDRONA,CSB2,47.620899999999999,-18.845099999999999,MDG11102279006,11,102,279,006,Priv,,,,0.000000000000000,0.000000000000000,,CML AMBONDRONA
47.5873000000951,-18.8073999996101,383,383,383,383.000000000000000,11.000000000000000,CSB2 CENTRE DE SANTE LOVASOA,CSB2,47.587299999999999,-18.807400000000001,MDG11102210001,11,102,210,001,,,,,0.000000000000000,0.000000000000000,,CENTRE DE SANTE LOVASOA
47.6317999999702,-18.9977999998699,384,384,384,384.000000000000000,11.000000000000000,CSB2 DISPENSAIRE SOAFANOMEZANA,CSB2,47.631799999999998,-18.997800000000002,MDG11102410010,11,102,410,010,Priv,Health Center,Dispensaire Soafanomezana,,0.000000000000000,0.000000000000000,TROUVE2UCASE,DISPENSAIRE SOAFANOMEZANA
47.5557999998703,-18.8256999999548,385,385,385,385.000000000000000,11.000000000000000,CSB2 CENTRE DE SANTE AMBOHINAORINA,CSB2,47.555799999999998,-18.825700000000001,MDG11102079010,11,102,079,010,,,,,0.000000000000000,0.000000000000000,,CENTRE DE SANTE AMBOHINAORINA
47.5583000000451,-18.8311999999798,386,386,386,386.000000000000000,11.000000000000000,CSB2 ABC SABOTSY NAMEHANA,CSB2,47.558300000000003,-18.831199999999999,MDG11102079012,11,102,079,012,,,,,0.000000000000000,0.000000000000000,,ABC SABOTSY NAMEHANA
47.556900000235,-18.8316999996551,387,387,387,387.000000000000000,11.000000000000000,CSB2 CML DR ELY,CSB2,47.556899999999999,-18.831700000000001,MDG11102079012,11,102,079,012,Priv,,,,0.000000000000000,0.000000000000000,,CML DR ELY
47.5562000003299,-18.8266000000898,388,388,388,388.000000000000000,11.000000000000000,CSB2 CML DR GILBERT,CSB2,47.556199999999997,-18.826599999999999,MDG11102079010,11,102,079,010,Priv,,,,0.000000000000000,0.000000000000000,,CML DR GILBERT
47.5633000003949,-18.8277999996701,389,389,389,389.000000000000000,11.000000000000000,CSB2 CML DR LOVASOA,CSB2,47.563299999999998,-18.827800000000000,MDG11102079015,11,102,079,015,Priv,,,,0.000000000000000,0.000000000000000,,CML DR LOVASOA
47.5557999998703,-18.8261000004146,390,390,390,390.000000000000000,11.000000000000000,CSB2 TOP RESEAU DR LALATIANA,CSB2,47.555799999999998,-18.826100000000000,MDG11102079010,11,102,079,010,Priv,,,,0.000000000000000,0.000000000000000,,TOP RESEAU DR LALATIANA
47.557700000255,-18.8331000003645,391,391,391,391.000000000000000,11.000000000000000,CSB2 AMIT SABOTSY NAMEHANA,CSB2,47.557699999999997,-18.833100000000002,MDG11102079001,11,102,079,001,Priv,Health Center,Amit Sabotsy Namehana,Combination,47.530619999999999,-18.819199999999999,,AMIT SABOTSY NAMEHANA
47.5651999998802,-18.81299999975,392,392,392,392.000000000000000,11.000000000000000,CSB2 AKANY TSIMOKA,CSB2,47.565199999999997,-18.812999999999999,MDG11102079003,11,102,079,003,Priv,Health Center,Akany Tsimoka,,0.000000000000000,0.000000000000000,,AKANY TSIMOKA
47.6397000000551,-18.8767000001047,393,393,393,393.000000000000000,11.000000000000000,CSB1 ANDRANOSOA,CSB1,47.639699999999998,-18.876700000000000,MDG11102230005,11,102,230,005,,,,,0.000000000000000,0.000000000000000,,ANDRANOSOA
47.6736999995555,-19.053299999795,394,394,394,394.000000000000000,11.000000000000000,CSB1 ANTANIMARINA,CSB1,47.673699999999997,-19.053300000000000,MDG11102430009,11,102,430,009,Public,Health Post,Antanimarina,GPS,47.716666699999998,-19.033333299999999,,ANTANIMARINA
47.6643000004448,-19.0859999996001,395,395,395,395.000000000000000,11.000000000000000,CSB1 FIHASINANA,CSB1,47.664299999999997,-19.085999999999999,MDG11102430015,11,102,430,015,Public,Health Post,Fihasinana,GPS,47.716666699999998,-19.083333300000000,,FIHASINANA
47.648500000275,-18.99459999979,396,396,396,396.000000000000000,11.000000000000000,CSB1 AMIN'AMPANGA,CSB1,47.648499999999999,-18.994599999999998,MDG11102410008,11,102,410,008,Public,Health Post,Amin'Ampanga,GPS,47.648546000000003,-18.994572000000002,,AMIN'AMPANGA
47.6387999999203,-18.8879000003845,397,397,397,397.000000000000000,11.000000000000000,CSB1 CENTRE INFIRMERIE SCOLAIRE AMBOHIMALAZA,CSB1,47.638800000000003,-18.887899999999998,MDG11102230006,11,102,230,006,,,,,0.000000000000000,0.000000000000000,,CENTRE INFIRMERIE SCOLAIRE AMBOHIMALAZA
47.5914000003099,-18.8983999998599,398,398,398,398.000000000000000,11.000000000000000,CSB1 SAINT IGNACE DE LOYOLA,CSB1,47.591400000000000,-18.898399999999999,MDG11102099001,11,102,099,001,Priv,,,,0.000000000000000,0.000000000000000,,SAINT IGNACE DE LOYOLA
47.5573999999102,-18.8303999999599,399,399,399,399.000000000000000,11.000000000000000,CSB1 FLM EBENEZERA,CSB1,47.557400000000001,-18.830400000000001,MDG11102079012,11,102,079,012,,,,,0.000000000000000,0.000000000000000,,FLM EBENEZERA
47.4899999998003,-18.5950000001498,400,400,400,400.000000000000000,11.000000000000000,CSB2 AMBATO,CSB2,47.490000000000002,-18.594999999999999,MDG11103390001,11,103,390,001,Public,Health Center,Ambato,GPS,47.516666700000002,-18.600000000000001,,AMBATO
47.5172999996954,-18.7980999997151,401,401,401,401.000000000000000,11.000000000000000,CSB2 AMBATOLAMPY TSIMAHAFOTSY,CSB2,47.517299999999999,-18.798100000000002,MDG11103172007,11,103,172,007,,,,,0.000000000000000,0.000000000000000,,AMBATOLAMPY TSIMAHAFOTSY
47.4370000000501,-18.8152999996951,402,402,402,402.000000000000000,11.000000000000000,CSB2 AMBOHIDRATRIMO,CSB2,47.436999999999998,-18.815300000000001,MDG11103010003,11,103,010,003,Public,Health Center,Ambohidratrimo,GPS,47.433333300000001,-18.833333300000000,,AMBOHIDRATRIMO
47.4280999997154,-18.7217000000548,403,403,403,403.000000000000000,11.000000000000000,CSB2 ANDRANOMASINA,CSB2,47.428100000000001,-18.721699999999998,MDG11103270003,11,103,270,003,Public,Health Center,Andranomasina,GPS,47.350000000000001,-18.600000000000001,,ANDRANOMASINA
47.5678000001701,-18.6829999996501,404,404,404,404.000000000000000,11.000000000000000,CSB2 AMBOHIPIHAONANA,CSB2,47.567799999999998,-18.683000000000000,MDG11103370001,11,103,370,001,Public,Health Center,Ambohipihaonana,GPS,47.566666699999999,-18.683333300000001,,AMBOHIPIHAONANA
47.4378000000701,-18.861499999725,405,405,405,405.000000000000000,11.000000000000000,CSB2 AMBOHITRIMANJAKA,CSB2,47.437800000000003,-18.861499999999999,MDG11103130004,11,103,130,004,Public,Health Center,Ambohitrimanjaka,GPS,47.433333300000001,-18.866666700000000,,AMBOHITRIMANJAKA
47.4053999997104,-18.8587000001048,406,406,406,406.000000000000000,11.000000000000000,CSB2 AMPANGABE,CSB2,47.405400000000000,-18.858699999999999,MDG11103190004,11,103,190,004,Public,Health Center,Ampangabe,GPS,47.416666700000000,-18.866666700000000,,AMPANGABE
47.3295999998403,-18.7290000003496,407,407,407,407.000000000000000,11.000000000000000,CSB2 AMPANOTOKANA,CSB2,47.329599999999999,-18.728999999999999,MDG11103210016,11,103,210,016,Public,Health Center,Antsaharatsy,GPS,47.310526000000003,-18.727623000000001,TROUVE2_LONG09,AMPANOTOKANA
47.3105000003749,-18.7275999996401,408,408,408,408.000000000000000,11.000000000000000,CSB2 ANTSAHARATSY,CSB2,47.310499999999998,-18.727599999999999,MDG11103210001,11,103,210,001,Public,Health Center,Ampanotokana,GPS,47.316666699999999,-18.716666700000001,TROUVE2_LONG01,ANTSAHARATSY
47.3854000001101,-18.6248000002197,409,409,409,409.000000000000000,11.000000000000000,CSB2 ANJANADORIA,CSB2,47.385399999999997,-18.624800000000000,MDG11103410014,11,103,410,014,Public,Health Center,Anjanadoria,GPS,47.385407000000001,-18.624838000000000,,ANJANADORIA
47.4282999999452,-18.8010000003496,410,410,410,410.000000000000000,11.000000000000000,CSB2 ANOSIALA,CSB2,47.428300000000000,-18.800999999999998,MDG11103030011,11,103,030,011,Public,Health Center,Anosiala,GPS,47.416666700000000,-18.783333299999999,,ANOSIALA
47.3614000004098,-18.6873000000948,411,411,411,411.000000000000000,11.000000000000000,CSB2 ANTANETIBE MAHAZAZA,CSB2,47.361400000000003,-18.687300000000000,MDG11103350001,11,103,350,001,Public,Health Center,Antanetibe Mahazaza,GPS,47.366666700000003,-18.683333300000001,,ANTANETIBE MAHAZAZA
47.4735999998403,-18.8478000001697,412,412,412,412.000000000000000,11.000000000000000,CSB2 ANTEHIROKA,CSB2,47.473599999999998,-18.847799999999999,MDG11103070001,11,103,070,001,Public,Health Center,Antehiroka,GPS,47.483333299999998,-18.850000000000001,,ANTEHIROKA
47.5383999996604,-18.6421000003146,413,413,413,413.000000000000000,11.000000000000000,CSB2 ANTSAHAFILO,CSB2,47.538400000000003,-18.642099999999999,MDG11103252002,11,103,252,002,Public,Health Center,Antsahafilo,GPS,47.533333300000002,-18.666666700000000,,ANTSAHAFILO
47.5969000003349,-18.6506000001897,414,414,414,414.000000000000000,11.000000000000000,CSB2 AVARATSENA,CSB2,47.596899999999998,-18.650600000000001,MDG11103430001,11,103,430,001,Public,Health Center,Avaratsena,GPS,47.600000000000001,-18.633333300000000,,AVARATSENA
47.4068000004199,-18.8796999999549,415,415,415,415.000000000000000,11.000000000000000,CSB2 AMBOHINAORINA,CSB2,47.406799999999997,-18.879700000000000,MDG11103290002,11,103,290,002,Public,Health Center,Ambohinaorina,GPS,46.966666699999998,-18.533333299999999,,AMBOHINAORINA
47.4250999998653,-18.8264999999749,416,416,416,416.000000000000000,11.000000000000000,CSB2 IARINARIVO,CSB2,47.425100000000000,-18.826499999999999,MDG11103010008,11,103,010,008,"Public, Assumed",Hospital,Hpital Psychiatrique Anjanamasina,Combination,47.425097999999998,-18.787400000000002,TROUVE2_LONG,IARINARIVO
47.4812999996954,-18.8065000003746,417,417,417,417.000000000000000,11.000000000000000,CSB2 IVATO AEROPORT,CSB2,47.481299999999997,-18.806500000000000,MDG11103112001,11,103,112,001,Public,Health Center,Ivato Aroport,GPS,47.483333299999998,-18.800000000000001,TROUVE2_LONG,IVATO AEROPORT
47.4877999999702,-18.8189000002347,418,418,418,418.000000000000000,11.000000000000000,CSB2 AMBODIRANO,CSB2,47.487800000000000,-18.818899999999999,MDG11103111004,11,103,111,004,Public,Health Center,Ambodirano,GPS,47.487816000000002,-18.818892999999999,,AMBODIRANO
47.3366999999052,-18.6438999996851,419,419,419,419.000000000000000,11.000000000000000,CSB2 MAHABO,CSB2,47.336700000000000,-18.643899999999999,MDG11103310014,11,103,310,014,Public,Health Center,Mahabo,GPS,47.333333300000000,-18.649999999999999,,MAHABO
47.3514999998253,-18.7536999999548,420,420,420,420.000000000000000,11.000000000000000,CSB2 MAHITSY,CSB2,47.351500000000001,-18.753699999999998,MDG11103150019,11,103,150,019,Public,Health Center,Mahitsy,Combination,47.330613000000000,-18.732441000000001,,MAHITSY
47.3482999997453,-18.7573999997101,421,421,421,421.000000000000000,11.000000000000000,CSB2 SOAVINIMERINA,CSB2,47.348300000000002,-18.757400000000001,MDG11103150019,11,103,150,019,Public,Health Center,Soavinimerina,GPS,47.416666700000000,-18.899999999999999,,SOAVINIMERINA
47.2855999996405,-18.7896999999548,422,422,422,422.000000000000000,11.000000000000000,CSB2 MANANJARA,CSB2,47.285600000000002,-18.789700000000000,MDG11103210029,11,103,210,029,,,,,0.000000000000000,0.000000000000000,,MANANJARA
47.4866000003899,-18.6954999996251,423,423,423,423.000000000000000,11.000000000000000,CSB2 MANJAKAVARADRANO,CSB2,47.486600000000003,-18.695499999999999,MDG11103251004,11,103,251,004,Public,Health Center,Manjakavaradrano,GPS,47.483333299999998,-18.683333300000001,,MANJAKAVARADRANO
47.5088999999352,-18.7547000002047,424,424,424,424.000000000000000,11.000000000000000,CSB2 MERIMANDROSO,CSB2,47.508899999999997,-18.754700000000000,MDG11103171001,11,103,171,001,Public,Health Center,Merimandroso,GPS,47.516666700000002,-18.750000000000000,,MERIMANDROSO
47.4605000000751,-18.8402999996451,425,425,425,425.000000000000000,11.000000000000000,CSB2 TALATAMATY,CSB2,47.460500000000003,-18.840299999999999,MDG11103050008,11,103,050,008,Public,Health Center,Talatamaty,Encarta,47.450000000000003,-18.833333300000000,,TALATAMATY
47.448900000235,-18.8230999996651,426,426,426,426.000000000000000,11.000000000000000,CSB2 LLB MANDRIAMBERO,CSB2,47.448900000000002,-18.823100000000000,MDG11103050004,11,103,050,004,,,,,0.000000000000000,0.000000000000000,,LLB MANDRIAMBERO
